Pair,Sector,Discovery_Score,Coint_pval,Half_Life,Train_Return_%,Train_Sharpe,UF_OOS_Return_%,UF_OOS_Sharpe,UF_OOS_MaxDD_%,UF_OOS_Trades,UF_OOS_WinRate_%,UF_OOS_AvgPnL_%,Market_Return_%,UF_Alpha_%,F_OOS_Return_%,F_OOS_Sharpe,F_OOS_MaxDD_%,F_OOS_Trades,F_OOS_WinRate_%,F_Alpha_%,Filter_Sharpe_Change,Pct_Healthy,Avg_Health_Score,Signals_Blocked_%,Filter_Improved,MC_pvalue,BS_Sharpe_Lo,BS_Sharpe_Hi
PSX_MPC,Energy,85,0.024023474179080535,78.13645287444798,-21.713898054082946,-0.11386344359126344,-8.726336761760745,-0.18297257397467573,-26.466882033128975,49,48.97959183673469,-0.13040990697972518,75.18307733355216,-83.90941409531291,-1.4265017251338774,-0.2567122424373214,-2.7266992077468633,1,0.3552397868561279,-76.60957905868604,-0.07373966846264565,2.2202486678507993,0.241395881131196,97.1830985915493,False,0.595,-0.9804419507326874,0.8082559557872214
KMB_DPZ,Consumer,85,0.015872625504351142,54.99879395369501,-12.839140437156772,-0.21479937781460415,-6.279080386924452,-0.12431737372532939,-26.799801676430903,43,55.81395348837209,-0.08104295282267987,75.18307733355216,-81.46215772047661,-2.0959304640533305,-0.6314432320448886,-2.576360237992809,2,0.2664298401420959,-77.27900779760549,-0.5071258583195593,3.5523978685612785,0.27795956409103534,97.6923076923077,False,0.582,-0.9505597320708643,0.9113065589745982
KMB_CMG,Consumer,85,0.03249897767894035,64.91721930029972,-99.99913466739086,-0.5138441637065484,37.50156128089801,0.12636317991013749,-68.23757259094212,31,54.83870967741935,3.927903952217402,75.18307733355216,-37.68151605265415,115.43828303872212,0.8190792116033575,-8.05544640660588,2,1.5097690941385435,40.25520570516996,0.69271603169322,1.7761989342806392,0.18483744867472462,92.15686274509804,True,0.209,-0.4607496440203381,1.833024263613143
TJX_ORLY,Retail,85,0.028144835905390672,56.653901227896334,-59.951168975843295,-0.42318490673981846,6.078405129702236,0.0725298831063848,-45.44359069331607,44,61.36363636363637,0.3041973669043761,75.18307733355216,-69.10467220384993,-4.790247625017696,-0.22163067454374571,-11.433854383180977,6,1.6873889875666075,-79.97332495856986,-0.2941605576501305,6.660746003552398,0.2425939163059489,89.44591029023746,False,0.354,-0.704248551488785,1.1568325759933105
EOG_FANG,Energy,85,0.024005526984674338,73.96389908064737,27.053885737276918,0.251281920384011,-9.125493424169218,-0.15036104246179965,-18.830170607279705,55,47.27272727272727,-0.09384520074255123,75.18307733355216,-84.30857075772138,-4.235916287661823,-0.2676091345093819,-4.837251445956692,6,1.5985790408525755,-79.41899362121399,-0.11724809204758224,6.660746003552398,0.2546363137597877,88.98809523809523,False,0.604,-0.9218181046811097,0.8358139440759765
SBUX_KMB,Consumer,85,0.036398513236806936,65.3823465301924,18.753108970944155,0.1699419344237867,-20.48450772313113,-0.2889136483188404,-31.864188463689846,29,51.724137931034484,-0.5826363575095738,75.18307733355216,-95.6675850566833,-5.160543888992075,-0.5856228462747618,-5.160543888992075,2,0.17761989342806395,-80.34362122254424,-0.2967091979559214,4.440497335701599,0.29262400455603454,97.48201438848922,False,0.667,-1.0537433394830855,0.8146367628174543
KMB_MDLZ,Consumer,85,0.026759204216369924,63.88342779936291,-70.4053619812501,-0.6545546012980294,-32.92256501202472,-0.49169536706580125,-38.17354722632314,40,45.0,-0.8289062998543525,75.18307733355216,-108.1056423455769,-10.14909936612921,-0.6782649300705292,-10.14909936612921,2,0.7992895204262878,-85.33217669968137,-0.186569563004728,3.5523978685612785,0.26466552755285055,93.01675977653632,False,0.819,-1.2426713629686787,0.5002666397530603
SRE_FE,Utilities,85,0.04808359563071522,59.263008990710354,-11.782687123507717,-0.07154948805584406,-4.201773968442146,-0.0609881403285899,-30.904892668659766,50,56.00000000000001,0.02445489092156734,75.18307733355216,-79.3848513019943,-9.161465724114858,-0.8851037500309449,-12.436338764219423,3,0.6216696269982238,-84.34454305766702,-0.824115609702355,1.3321492007104796,0.24554916319640324,94.36619718309859,False,0.469,-0.8237337925243541,0.9531964334461
DUK_PEG,Utilities,85,0.017607676681121887,54.14827732133225,52.60106285146699,0.564315659392875,4.779505202330125,0.079356126564796,-36.46491966026089,61,62.295081967213115,0.14072206782957486,75.18307733355216,-70.40357213122203,1.8708490841425451,0.08382137895049231,-7.254405165080661,7,1.8650088809946712,-73.31222824940961,0.004465252385696311,10.124333925399645,0.26977111914902896,89.9425287356322,True,0.369,-0.7059459459351477,1.0869969117672778
AEP_SRE,Utilities,85,0.010762262593976762,51.92066438888718,52.193718131316416,0.4018480898321359,10.953966990715491,0.22347617303007947,-19.174399775303165,56,50.0,0.22964590103820784,75.18307733355216,-64.22911034283668,4.898288218916602,0.27574689734560826,-5.638063677068997,7,2.753108348134991,-70.28478911463556,0.05227072431552879,6.394316163410302,0.2389550321948775,81.98757763975155,True,0.246,-0.6459703944673847,1.2028024377938624
VMC_STLD,Materials,85,0.03253487745358297,67.9874313107083,-18.236892956450546,-0.04424094448605534,163.45946798743148,0.5316710428354156,-41.448308863973125,57,54.385964912280706,2.5027397422848296,75.18307733355216,88.27639065387933,33.00337264499697,0.6888580673302184,-15.033837119763641,5,1.6873889875666075,-42.179704688555184,0.15718702449480282,3.5523978685612785,0.288779368667933,89.76608187134502,True,0.076,-0.1963200058856006,2.4432633487696394
LIN_MLM,Materials,85,0.017072908432000274,68.48316559866652,55.32784502057848,0.5848699170204423,0.5750692696887105,0.010425977031233852,-32.47754637510625,56,57.14285714285714,0.052038558007441234,75.18307733355216,-74.60800806386345,1.455613260643407,0.19045286881581652,-2.4652035676824684,3,0.6216696269982238,-73.72746407290876,0.18002689178458267,3.996447602131439,0.239739305945807,96.72131147540983,True,0.427,-0.8201188819594775,1.068314210568451
UNH_TMO,Healthcare,85,0.012247288665694963,62.038023976777176,9.047772235410712,0.11344843472150003,-42.6823961849947,-0.7072910863030092,-53.751927933415786,40,50.0,-1.2371059653963759,75.18307733355216,-117.86547351854686,-8.259507083663998,-0.375822576728389,-11.982937122675349,6,1.0657193605683837,-83.44258441721615,0.3314685095746202,4.8845470692717585,0.278786419794141,87.65060240963855,True,0.918,-1.35577561848209,0.28341329841901364
JPM_AXP,Banking,85,0.013106028127006553,65.77210666751647,-27.13083475031517,-0.4705699900222856,-19.048086401616583,-0.3800408069846095,-29.60718837177781,51,47.05882352941176,-0.3380796652771789,75.18307733355216,-94.23116373516875,-0.30536002008025864,-0.16722883561061222,-0.7350072922268127,1,0.17761989342806395,-75.48843735363242,0.2128119713739973,0.4440497335701598,0.1969027742067721,99.1891891891892,True,0.772,-1.136429970991473,0.5591186679134584
USB_TFC,Banking,85,0.03171327180773622,56.349105669001325,-16.75988249305087,-0.4045577282769434,-15.48122910071309,-0.3182034170898699,-21.575138986849453,42,52.38095238095239,-0.32866547106831323,75.18307733355216,-90.66430643426526,-2.11114987314881,-0.21437087429105514,-4.901187794072092,2,0.7104795737122558,-77.29422720670097,0.10383254279881474,6.660746003552398,0.2183976032739143,92.61744966442953,True,0.714,-1.1297374883295284,0.6716472654021941
SCHW_FITB,Banking,85,0.02768535922648955,57.56363982293319,1.6023488240227035,0.005824863046933865,58.968523292011014,0.38194001544597966,-27.47634363591786,53,47.16981132075472,1.4303644301059704,75.18307733355216,-16.214554041541152,-32.44883395495871,-1.0674234508828415,-34.2493555309207,9,1.6873889875666075,-107.63191128851086,-1.4493634663288213,4.8845470692717585,0.27912662097427055,83.95904436860067,False,0.138,-0.4435223227176692,1.6681806173430636
FCX_MLM,Materials,85,0.020152237314299076,78.21193495871046,58.37783357067603,0.2836819432841329,-31.862511516899584,-0.3181080441014771,-52.81567473068637,54,55.55555555555556,-0.4319643160737004,75.18307733355216,-107.04558885045175,-3.9428810508952528,-0.1833249832986148,-10.682296323884943,2,0.6216696269982238,-79.12595838444742,0.1347830608028623,6.216696269982238,0.2978186892144615,94.03973509933775,True,0.683,-0.9008783931194574,0.7367080085694722
SYK_ISRG,Healthcare,85,0.029727269520494003,58.256296056412374,-25.28990358982892,-0.27275422865842236,-9.870313982626545,-0.16739505203507712,-31.06447990416171,48,43.75,-0.12918639042809554,75.18307733355216,-85.0533913161787,3.68970211423556,0.23232584169445217,-8.051742725986923,4,1.6873889875666075,-71.4933752193166,0.3997208937295293,3.5523978685612785,0.22220820408437392,90.09009009009009,True,0.568,-1.010040148460933,0.836731498315537
JNJ_ZTS,Healthcare,85,0.020518629620184702,67.83901011449221,20.597738179580883,0.1752501119116268,10.439611191382925,0.15646478872891426,-24.111119206948686,46,58.69565217391305,0.315407216037306,75.18307733355216,-64.74346614216924,0.4488874973245016,0.07470091402653835,-2.0465322243024997,1,0.17761989342806395,-74.73418983622766,-0.08176387470237591,1.7761989342806392,0.2522347209177141,98.7987987987988,False,0.291,-0.7266214284494743,1.2020113724786734
JNJ_UNH,Healthcare,85,0.028191054165559577,64.12604647139172,11.14159600748048,0.14756461584702843,-5.589883353416369,-0.14199831739844013,-15.292788264402512,41,53.65853658536586,-0.0959660039837111,75.18307733355216,-80.77296068696853,-7.373912002823757,-0.4930433930653858,-10.168552289033737,3,1.9538188277087036,-82.55698933637592,-0.35104507566694565,5.328596802841918,0.31239488020883066,85.04672897196261,False,0.599,-0.9978627752221723,0.9318292802901249
ETN_CTAS,Industrials,85,0.029010487224709967,57.88783919126741,21.06831902636952,0.1674653591249068,-23.519986801746885,-0.2780702278359653,-44.02368257839313,52,50.0,-0.32286935848226855,75.18307733355216,-98.70306413529904,5.116557364155838,0.3953876784656916,-3.033700062958949,2,0.5328596802841918,-70.06651996939632,0.6734579063016569,0.4440497335701598,0.2274906693255227,97.79411764705883,True,0.674,-0.9288935474991876,0.8690856536831342
LMT_ITW,Industrials,85,0.028750424958174994,78.96730112961262,45.57156443318402,0.27893207300255846,-32.04320271722616,-0.40468457229369287,-50.57548072533087,37,45.94594594594595,-1.0845091660740989,75.18307733355216,-107.22628005077833,6.520992219383026,0.22505992529084243,-13.113523202213079,1,0.5328596802841918,-68.66208511416913,0.6297444975845353,2.2202486678507993,0.18972536409481705,97.17514124293785,True,0.74,-1.088839543768519,0.7103284496321215
FCX_VMC,Materials,85,0.02595810806480639,83.25513914145104,13.566617997511464,0.05543759642477541,-39.528644907498354,-0.42011858800246066,-61.66533561973067,53,47.16981132075472,-0.6755027286694796,75.18307733355216,-114.71172224105052,23.245358782554646,0.6414337971810203,-9.963245626323411,7,1.8650088809946712,-51.937718550997516,1.061552385183481,7.104795737122557,0.30484521982096197,87.78877887788778,True,0.764,-0.9870990907033346,0.7469149458424789
PPL_NRG,Utilities,77,0.011464895450550629,65.03180433019163,-75.0758297574715,-0.5437990408841059,-49.28608844281398,-0.9647207849394435,-54.7364908765933,53,41.509433962264154,-1.1897170269610684,75.18307733355216,-124.46916577636613,-2.429836439185018,-0.2650772238501467,-3.6100069738694742,1,0.4440497335701598,-77.61291377273719,0.6996435610892968,0.8880994671403196,0.16055142652998944,97.5669099756691,True,0.967,-1.6193545136804246,-0.11025343648302571
NEE_XEL,Utilities,75,0.023678990102301532,83.94549012657933,5.934821399856727,0.15462418990667492,-39.50052635165029,-0.6275098752110946,-51.775287371619704,55,45.45454545454545,-0.7951085388452441,75.18307733355216,-114.68360368520246,-12.529691057894233,-0.49671459468819473,-14.957623830332455,3,0.6216696269982238,-87.71276839144639,0.13079528052289985,3.996447602131439,0.1631249128627572,96.91516709511568,True,0.893,-1.2204068602565892,0.41050716640650425
ABBV_AMGN,Healthcare,75,0.02518918267138332,73.20515048414283,-23.08908990654097,-0.2716785884359827,-13.673887884167325,-0.2467793924588317,-26.51856071417809,44,47.72727272727273,-0.2893078119991476,75.18307733355216,-88.85696521771949,-2.1457904137407557,-0.2059074092735322,-2.8046977075023793,2,0.2664298401420959,-77.32886774729292,0.0408719831852995,3.108348134991119,0.23925479575116912,98.46547314578005,True,0.652,-1.1427086143785914,0.7575193452233873
VLO_FANG,Energy,75,0.046304276190556735,77.00417818518201,-25.7644326007162,-0.23124770137205808,-19.365074973194897,-0.24651658386861572,-38.51264515537693,54,51.85185185185185,-0.4220199500129005,75.18307733355216,-94.54815230674706,-5.825512039671798,-0.3233808210749184,-8.874214763393418,2,0.8880994671403196,-81.00858937322396,-0.07686423720630267,0.8880994671403196,0.24698462924808895,93.84615384615384,False,0.651,-0.9767893298478559,0.846112052930367
PSX_FANG,Energy,75,0.04308682596303715,76.34432280602843,-19.498031769762626,-0.15168096948570736,53.52509809349928,0.6362281218048212,-20.17570044795888,54,59.25925925925925,0.8965172089475297,75.18307733355216,-21.65797924005288,1.81421755036284,0.12262292682709412,-5.8930781823692415,4,1.2433392539964476,-73.36885978318932,-0.5136051949777272,9.236234458259325,0.29043413287123576,92.42424242424242,False,0.059,-0.21301161118322956,1.7687419928781676
CVX_VLO,Energy,75,0.02327379080611459,79.19951597686611,14.011536563097259,0.06787808786242645,-19.01932550628933,-0.232013308450823,-39.87361868329199,56,48.214285714285715,-0.21854981907831986,75.18307733355216,-94.2024028398415,-13.885415901424892,-0.7335632729015168,-17.396927814174347,5,0.9769094138543518,-89.06849323497705,-0.5015499644506938,5.683836589698046,0.2496444195179353,91.71597633136095,False,0.608,-0.9638329065148155,0.8377176344259479
KR_AZO,Retail,75,0.04082432008937578,71.90621703853103,-6.392212229317873,-0.06389967622009789,13.553767447812248,0.16562480923503123,-29.01765219165224,44,59.09090909090909,0.4297434633923353,75.18307733355216,-61.629309885739914,5.252668080464606,0.22702768955902683,-10.055516089412595,8,2.3090586145648313,-69.93040925308756,0.0614028803239956,7.992895204262878,0.3157105927575805,87.12328767123287,True,0.269,-0.6845351375372889,1.231412781577086
ORLY_AZO,Retail,65,0.05242983169456154,51.48636512774203,-13.93002408653058,-0.22939858187881576,-0.7818856581606304,-0.015374305845517588,-17.883410993190495,51,50.98039215686274,0.04146033936837235,75.18307733355216,-75.9649629917128,-5.82532915437366,-0.5691001995759576,-7.797704545850499,2,0.4440497335701598,-81.00840648792582,-0.55372589373044,7.460035523978685,0.2755552097854994,94.73684210526315,False,0.464,-0.8364644612295289,0.9924449400654625
KR_ORLY,Retail,55,0.07337398779592318,84.13661116985745,-8.214597934993195,-0.06557279653084118,17.593039035286708,0.22068831256813792,-23.856114124456738,49,51.02040816326531,0.40465431308068345,75.18307733355216,-57.590038298265455,6.988827781794882,0.4675483905789385,-3.6380798562021393,3,0.9769094138543518,-68.19424955175728,0.24686007801080057,3.108348134991119,0.2726289905800704,94.82758620689656,True,0.232,-0.5493396558549941,1.4108825820412123
HD_LOW,Retail,40,0.16438518719889678,90.63887768408456,16.03297705031448,0.08394997860554901,0.24670365092847035,0.004031157087542987,-28.325783879565574,53,45.28301886792453,0.08338759750407232,75.18307733355216,-74.9363736826237,-0.7460249380207951,-0.04976520399196761,-9.348889071822875,3,1.2433392539964476,-75.92910227157296,-0.0537963610795106,3.5523978685612785,0.21480975404025204,92.32954545454545,False,0.452,-0.7785255991420682,1.0891750832640117
TJX_AZO,Retail,40,0.2635676976709851,93.98385324607655,10.560090871144201,0.08970474288624991,7.110443981373127,0.1262590428354624,-22.520515026384174,50,52.0,0.1858688515552208,75.18307733355216,-68.07263335217904,4.0436595624067095,0.6816934192243796,-0.965556958495184,2,0.6216696269982238,-71.13941777114545,0.5554343763889172,2.2202486678507993,0.18162975197374023,97.36070381231671,True,0.335,-0.7102567602422225,1.20694251980597
CAT_WM,Industrials,85,0.017626879121441046,69.96337339783615,-0.37967950028006126,-0.004803121928477595,-1.5386957352036212,-0.016110416472759417,-37.95291060770627,40,50.0,0.21593720789863485,75.18307733355216,-76.72177306875578,-7.868312490049001,-0.5925434007058066,-9.890816210685442,2,0.2664298401420959,-83.05138982360117,-0.5764329842330471,2.2202486678507993,0.2536292043244992,97.54385964912281,False,0.442,-0.871467396924408,1.102509965378382
EMR_CTAS,Industrials,85,0.014863033272249849,64.12108986087847,15.73180538378265,0.16459594858692508,-43.51384872578885,-0.8250789672096166,-53.81406780867361,47,40.42553191489361,-1.1137305469817482,75.18307733355216,-118.69692605934101,-8.394963965526303,-0.43003264389089074,-10.811115231344452,3,0.9769094138543518,-83.57804129907846,0.39504632331872586,2.664298401420959,0.21386441182947133,94.24657534246576,True,0.962,-1.4818301654995836,0.07091503216938098
TFC_KEY,Banking,85,0.03790241900937697,48.99998868070051,-16.456004195849182,-0.06825978405524659,-46.74652982276526,-0.2965384717462389,-79.41205154794005,56,42.857142857142854,-0.32836574834842686,75.18307733355216,-121.92960715631742,-8.348893964888093,-0.20719871840934498,-19.837920488994076,4,1.2433392539964476,-83.53197129844025,0.0893397533368939,6.660746003552398,0.2998634688127112,92.09726443768997,True,0.608,-0.8090801951000376,1.069992082014418
PNC_CFG,Banking,85,0.03221775978453924,62.06472728573843,-77.27943141431078,-0.32879472905623125,260.56530229709807,0.5075931391852603,-51.549704350656334,48,60.416666666666664,4.649684883230451,75.18307733355216,185.3822249635459,166.7109962437527,0.7871244807398627,-26.085477700966358,14,4.440497335701599,91.52791891020054,0.27953134155460246,20.603907637655418,0.3854216932252895,69.20529801324503,True,0.047,-0.16563634172516747,3.127949247390358
QCOM_INTU,Tech,85,0.027606942865853797,67.23439183733906,-33.95617840215248,-0.33533104084057,-13.465009771284443,-0.1674255967478378,-34.69440201224742,44,52.27272727272727,-0.14255536708421485,75.18307733355216,-88.6480871048366,2.1127488105969983,0.15940689750004372,-3.4375160682548422,4,1.0657193605683837,-73.07032852295517,0.3268324942478815,7.992895204262878,0.25095707008526486,93.75,True,0.57,-0.9151528779768422,0.9646010350086481
TGT_NKE,Consumer,85,0.026605763316381356,72.19079495852712,-21.22548692334997,-0.25560195678199,-46.048596136824905,-0.46904183914878217,-53.200342378983564,42,45.23809523809524,-1.0694576164335332,75.18307733355216,-121.23167347037706,-12.97487948258299,-0.5274598840827059,-17.93992665182231,3,0.7992895204262878,-88.15795681613515,-0.058418044933923774,3.463587921847247,0.2124457621171243,93.01745635910224,False,0.772,-1.1241578290807857,0.5679076581789612
